;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
11775; S Class;2011;12990;Automatic;53521;Diesel;260;41,5;3,0;mercedes
11776; B Class;2007;3990;Automatic;63787;Diesel;205;47,9;2,0;mercedes
11777; C Class;2018;23899;Automatic;10945;Diesel;145;61,4;2,0;mercedes
11778; E Class;2019;25390;Automatic;8032;Diesel;145;67,3;2,0;mercedes
11779; GLA Class;2020;37490;Automatic;5000;Diesel;145;49,6;2,0;mercedes
11780; A Class;2019;22360;Automatic;9546;Diesel;145;56,5;2,0;mercedes
11781; C Class;2019;25890;Automatic;10454;Diesel;145;64,2;2,0;mercedes
11782; CLS Class;2015;19995;Automatic;40032;Diesel;160;51,4;3,0;mercedes
11783; C Class;2018;17750;Automatic;27563;Diesel;145;64,2;2,1;mercedes
11784; A Class;2019;20590;Automatic;6498;Petrol;145;53,3;1,3;mercedes
11785; C Class;2019;24190;Automatic;13733;Petrol;145;46,3;1,5;mercedes
11786; C Class;2019;28290;Automatic;5534;Diesel;145;56,5;2,0;mercedes
11787; B Class;2019;21599;Automatic;10017;Petrol;145;45,6;1,3;mercedes
11788; E Class;2019;31995;Automatic;10000;Diesel;145;45,6;2,0;mercedes
11789; B Class;2019;24490;Automatic;6000;Diesel;145;55,4;2,0;mercedes
11790; A Class;2019;23999;Automatic;5999;Petrol;145;47,9;1,3;mercedes
11791; SLK;2000;3990;Automatic;113237;Petrol;270;27,2;3,2;mercedes
11792; B Class;2008;3990;Automatic;52691;Petrol;235;39,8;1,7;mercedes
11793; SLK;2003;5990;Automatic;58415;Petrol;330;27,2;3,2;mercedes
11794; S Class;1998;19990;Automatic;43534;Petrol;265;23,3;6,0;mercedes
11795; B Class;2005;2490;Automatic;101980;Diesel;200;47,9;2,0;mercedes
11796; SLK;2002;4990;Automatic;75034;Petrol;325;30,0;2,3;mercedes
11797; CL Class;2014;20990;Semi-Auto;70523;Petrol;200;39,8;2,0;mercedes
11798; GLE Class;2017;24500;Automatic;22585;Diesel;200;47,9;2,1;mercedes
11799; GLE Class;2018;29500;Automatic;3000;Diesel;145;47,9;2,1;mercedes
11800; C Class;2016;16000;Automatic;28000;Diesel;20;64,2;2,1;mercedes
11801; SLK;2018;19450;Automatic;25782;Diesel;30;70,6;2,1;mercedes
11802; E Class;2015;15540;Automatic;29963;Diesel;145;53,3;3,0;mercedes
11803; B Class;2020;25940;Automatic;500;Diesel;145;55,4;2,0;mercedes
11804; A Class;2020;25644;Automatic;6000;Petrol;145;53,3;1,3;mercedes
11805; C Class;2016;15249;Automatic;30954;Petrol;125;53,3;2,0;mercedes
11806; C Class;2019;32950;Automatic;3061;Petrol;145;44,1;2,0;mercedes
11807; B Class;2007;3990;Automatic;85858;Diesel;200;47,1;2,0;mercedes
11808; SLK;1998;1990;Automatic;113557;Petrol;265;32,1;2,3;mercedes
11809; SLK;2003;3990;Automatic;57989;Petrol;325;30,0;2,3;mercedes
11810; SLK;2001;4490;Automatic;42087;Petrol;325;30,0;2,3;mercedes
11811; SLK;2001;4990;Automatic;64476;Petrol;325;27,2;3,2;mercedes
11812; SLK;2004;4990;Automatic;62744;Petrol;325;30,7;2,0;mercedes
11813; SLK;2001;4990;Manual;56785;Petrol;325;25,5;3,2;mercedes
11814; CL Class;2015;14700;Manual;57119;Petrol;125;50,4;1,6;mercedes
11815; E Class;2014;13000;Automatic;52897;Diesel;145;55,4;2,1;mercedes
11816; A Class;2003;650;Manual;109090;Petrol;235;40,0;1,4;mercedes
11817; E Class;2016;16500;Automatic;38951;Diesel;125;61,4;2,1;mercedes
11818; CLS Class;2016;20450;Automatic;53555;Diesel;160;51,4;3,0;mercedes
11819; A Class;2017;18450;Semi-Auto;27363;Diesel;20;67,3;2,1;mercedes
11820; A Class;2015;12950;Semi-Auto;33080;Diesel;20;68,9;2,1;mercedes
11821; C Class;2015;24500;Automatic;91639;Petrol;300;34,5;4,0;mercedes
11822; C Class;2013;7000;Manual;109447;Diesel;20;68,9;2,1;mercedes
11823; E Class;2014;11351;Automatic;80988;Diesel;125;56,5;2,1;mercedes
11824; A Class;2014;15750;Semi-Auto;35596;Petrol;145;45,6;2,0;mercedes
11825; A Class;2014;9800;Manual;53553;Diesel;0;78,5;1,5;mercedes
11826; C Class;2015;13200;Manual;64219;Diesel;20;68,9;2,1;mercedes
11827; A Class;2017;16850;Semi-Auto;28206;Diesel;20;67,3;2,1;mercedes
11828; E Class;2016;18900;Automatic;61709;Diesel;160;51,4;3,0;mercedes
11829; E Class;2001;3990;Automatic;60997;Petrol;325;29,4;2,0;mercedes
11830; GLC Class;2017;22750;Automatic;24786;Diesel;125;56,5;2,1;mercedes
11831; GLC Class;2017;23000;Automatic;32308;Diesel;145;56,5;2,1;mercedes
11832; GLE Class;2018;29000;Automatic;29109;Diesel;145;42,8;3,0;mercedes
11833; GLC Class;2018;24750;Automatic;25046;Diesel;145;56,5;2,1;mercedes
11834; GLC Class;2018;24750;Automatic;25530;Diesel;145;56,5;2,1;mercedes
11835; GLE Class;2018;29500;Automatic;20137;Diesel;145;47,9;2,1;mercedes
11836; GLA Class;2019;18500;Manual;18341;Petrol;145;40,9;1,6;mercedes
11837; GLB Class;2020;36995;Automatic;6000;Diesel;145;47,9;2,0;mercedes
11838; E Class;2020;49990;Automatic;6000;Diesel;145;47,1;2,9;mercedes
11839; CLA Class;2020;28990;Automatic;6000;Petrol;145;40,9;2,0;mercedes
11840; A Class;2020;26490;Automatic;6000;Petrol;145;28,5;2,0;mercedes
11841; C Class;2020;34495;Automatic;6000;Diesel;145;48,7;2,0;mercedes
11842; C Class;2020;30990;Automatic;6000;Diesel;145;64,2;2,0;mercedes
11843; GLC Class;2017;29490;Automatic;39720;Diesel;145;56,5;2,1;mercedes
11844; GLC Class;2019;34460;Automatic;9844;Diesel;145;56,5;2,1;mercedes
11845; B Class;2019;21999;Manual;8288;Petrol;145;45,6;1,3;mercedes
11846; V Class;2018;35990;Automatic;26500;Diesel;145;45,6;2,1;mercedes
11847; S Class;2014;24990;Automatic;56000;Diesel;200;48,7;3,0;mercedes
11848; V Class;2015;27490;Automatic;57500;Diesel;235;44,8;2,1;mercedes
11849; V Class;2015;26490;Automatic;48500;Diesel;200;45,6;2,1;mercedes
11850; V Class;2017;29990;Automatic;86000;Diesel;145;44,8;2,1;mercedes
11851; S Class;2017;41990;Automatic;21600;Diesel;145;52,3;2,9;mercedes
11852; GLA Class;2016;18990;Semi-Auto;27850;Diesel;125;56,5;2,1;mercedes
11853; S Class;2016;42490;Automatic;19000;Petrol;305;33,2;4,7;mercedes
11854; S Class;2018;39490;Automatic;23000;Diesel;150;52,3;2,9;mercedes
11855; S Class;2018;39990;Automatic;25000;Diesel;150;52,3;2,9;mercedes
11856; E Class;2010;6350;Automatic;118000;Diesel;145;48,7;2,1;mercedes
11857; C Class;2002;2140;Automatic;52700;Petrol;325;31,4;2,0;mercedes
11858; M Class;2004;19950;Automatic;121000;Diesel;325;29,7;2,7;mercedes
11859; M Class;2011;10750;Automatic;90000;Diesel;555;32,5;3,0;mercedes
11860; SL CLASS;1998;10450;Automatic;49000;Petrol;255;28,2;3,2;mercedes
11861; GLC Class;2017;30950;Automatic;21000;Diesel;145;56,5;2,1;mercedes
11862; E Class;2015;16950;Automatic;45000;Diesel;145;54,3;3,0;mercedes
11863; M Class;2015;18450;Automatic;49000;Diesel;200;45,6;2,2;mercedes
11864; A Class;2016;57950;Automatic;45000;Petrol;325;30,1;4,0;mercedes
11865; C Class;2018;22950;Automatic;6000;Diesel;145;58,9;2,1;mercedes
11866; GLE Class;2017;29450;Automatic;30000;Diesel;145;42,8;3,0;mercedes
11867; C Class;2015;16950;Automatic;20000;Hybrid;0;76,4;2,2;mercedes
11868; E Class;2017;31950;Automatic;21000;Petrol;145;33,6;3,0;mercedes
11869; SL CLASS;2015;29950;Automatic;28000;Petrol;325;31,0;4,7;mercedes
11870; E Class;2015;15950;Automatic;44000;Diesel;125;57,7;2,2;mercedes
11871; SLK;2001;3950;Automatic;91000;Petrol;325;30,0;2,3;mercedes
11872; R Class;2007;6950;Automatic;60000;Diesel;565;30,4;3,0;mercedes
11873; A Class;2018;15990;Automatic;14000;Diesel;145;74,3;1,5;mercedes
11874; C Class;2016;16995;Automatic;20000;Diesel;20;64,2;2,1;mercedes
11875; C Class;2013;8995;Automatic;70000;Diesel;125;55,4;2,1;mercedes
11876; C Class;2014;11295;Automatic;45000;Petrol;160;46,3;1,6;mercedes
11877; E Class;2017;29950;Automatic;43000;Petrol;145;33,6;3,0;mercedes
11878; A Class;2013;9450;Manual;53000;Diesel;30;62,8;1,8;mercedes
11879; A Class;2016;15999;Semi-Auto;52000;Diesel;20;68,9;2,1;mercedes
11880; C Class;2012;10499;Automatic;47200;Petrol;165;44,8;1,6;mercedes
11881; C Class;2013;10999;Manual;57000;Diesel;160;52,3;2,1;mercedes
11882; C Class;2012;9499;Automatic;64000;Diesel;145;53,3;2,1;mercedes
11883; A Class;2015;13400;Semi-Auto;25300;Diesel;20;68,9;1,5;mercedes
11884; C Class;2017;23800;Automatic;13800;Diesel;30;65,7;2,1;mercedes
11885; C Class;2015;18999;Automatic;28000;Diesel;30;64,2;2,1;mercedes
11886; SL CLASS;2017;34950;Automatic;16558;Petrol;145;36,7;3,0;mercedes
11887; S Class;2016;31990;Automatic;42000;Diesel;165;50,4;3,0;mercedes
11888; E Class;2014;9990;Automatic;60500;Diesel;30;58,9;2,1;mercedes
11889; S Class;2017;48990;Automatic;21000;Petrol;150;40,9;3,0;mercedes
11890; V Class;2017;54990;Automatic;34564;Diesel;145;44,8;2,1;mercedes
11891; V Class;2017;33990;Automatic;40000;Diesel;150;44,8;2,1;mercedes
11892; B Class;2013;7295;Manual;65455;Diesel;125;61,4;1,8;mercedes
11893; E Class;2011;9295;Automatic;38541;Diesel;145;55,4;2,1;mercedes
11894; E Class;2016;18795;Automatic;36998;Diesel;160;51,4;3,0;mercedes
11895; A Class;2017;14495;Semi-Auto;24391;Diesel;20;74,3;1,5;mercedes
11896; A Class;2017;14995;Manual;26843;Diesel;20;68,9;1,5;mercedes
11897; CL Class;2017;20999;Semi-Auto;35000;Petrol;145;53,3;1,6;mercedes
11898; C Class;2010;6999;Automatic;80000;Diesel;200;45,6;2,1;mercedes
11899; C Class;2015;20999;Automatic;20000;Diesel;30;64,2;2,1;mercedes
11900; C Class;2010;5999;Manual;68000;Diesel;145;56,5;2,1;mercedes
11901; A Class;2017;16999;Manual;12200;Diesel;20;68,9;1,5;mercedes
11902; E Class;2010;7995;Automatic;98000;Diesel;200;45,6;2,1;mercedes
11903; E Class;2019;38995;Automatic;2400;Hybrid;135;188,3;2,0;mercedes
11904; E Class;2015;14250;Automatic;56101;Diesel;125;58,9;2,1;mercedes
11905; E Class;2017;20450;Automatic;26296;Diesel;150;61,4;2,1;mercedes
11906; A Class;2007;2478;Automatic;81000;Diesel;160;49,6;2,0;mercedes
11907; SL CLASS;2016;16995;Automatic;14002;Diesel;30;70,6;2,1;mercedes
11908; A Class;2017;18495;Semi-Auto;21075;Diesel;145;67,3;2,1;mercedes
11909; B Class;2016;11495;Manual;29670;Diesel;20;70,6;1,5;mercedes
11910; A Class;2014;11495;Semi-Auto;34101;Petrol;145;50,4;1,6;mercedes
11911; C Class;2016;36950;Automatic;18000;Petrol;305;34,5;4,0;mercedes
11912; SL CLASS;1997;9995;Automatic;76000;Petrol;255;28,2;3,2;mercedes
11913; E Class;2015;13999;Automatic;46578;Diesel;30;64,2;2,1;mercedes
11914; A Class;2018;21450;Automatic;4658;Diesel;150;74,3;1,5;mercedes
11915; A Class;2019;23480;Automatic;3174;Petrol;150;28,5;1,3;mercedes
11916; GLC Class;2019;34980;Automatic;5000;Diesel;150;43,5;2,0;mercedes
11917; B Class;2016;13980;Automatic;43376;Diesel;20;68,9;1,5;mercedes
11918; CLS Class;2015;18680;Automatic;46085;Diesel;160;51,4;3,0;mercedes
11919; E Class;2010;8290;Automatic;64000;Diesel;185;47,1;2,1;mercedes
11920; V Class;2016;29995;Automatic;33000;Diesel;235;44,8;2,1;mercedes
11921; S Class;2009;8990;Automatic;79980;Diesel;325;34,0;3,0;mercedes
11922; SL CLASS;2002;16999;Automatic;34000;Petrol;325;22,2;5,0;mercedes
11923; E Class;2008;14995;Semi-Auto;55000;Petrol;570;19,8;6,2;mercedes
11924; X-CLASS;2019;28675;Automatic;39;Diesel;260;35,8;2,3;mercedes
11925; X-CLASS;2019;28900;Automatic;37;Diesel;260;35,8;2,3;mercedes
11926; C Class;2019;12900;Manual;3000;Diesel;145;50,4;1,5;mercedes
11927; B Class;2011;6595;Automatic;34000;Petrol;240;39,8;1,5;mercedes
11928; E Class;2015;6775;Automatic;166086;Diesel;30;64,2;2,1;mercedes
11929; C Class;2011;9495;Automatic;39000;Petrol;160;43,5;1,8;mercedes
11930; E Class;2017;31995;Automatic;49000;Petrol;300;32,8;3,0;mercedes
11931; C Class;2016;15485;Automatic;58468;Hybrid;0;122,8;2,0;mercedes
11932; V Class;2018;19990;Manual;30577;Diesel;145;46,3;2,1;mercedes
11933; C Class;2009;6995;Automatic;60000;Diesel;265;42,2;2,1;mercedes
11934; E Class;2012;12495;Automatic;50000;Diesel;160;53,3;2,1;mercedes
11935; S Class;2018;46990;Automatic;22700;Diesel;145;52,3;2,9;mercedes
11936; S Class;2018;33490;Automatic;43000;Diesel;145;52,3;2,9;mercedes
11937; GLA Class;2019;20990;Automatic;8100;Petrol;145;44,8;1,6;mercedes
11938; E Class;2017;19490;Automatic;57000;Diesel;145;65,7;2,0;mercedes
11939; C Class;2015;29990;Automatic;56000;Petrol;300;34,5;4,0;mercedes
11940; A Class;2018;89990;Automatic;6800;Petrol;145;24,8;4,0;mercedes
11941; V Class;2016;25490;Automatic;43000;Diesel;200;45,6;2,1;mercedes
11942; A Class;2016;14180;Manual;20841;Petrol;145;49,6;1,6;mercedes
11943; C Class;2005;2690;Automatic;109000;Petrol;325;32,1;1,8;mercedes
11944; C Class;2010;7490;Automatic;60000;Diesel;205;45,6;2,1;mercedes
11945; A Class;2013;9795;Manual;72000;Diesel;20;70,6;1,5;mercedes
11946; X-CLASS;2017;26990;Manual;6000;Diesel;260;37,2;2,3;mercedes
11947; X-CLASS;2017;29990;Automatic;22500;Diesel;260;35,8;2,3;mercedes
11948; A Class;2016;19800;Automatic;27655;Petrol;200;42,8;2,0;mercedes
11949; C Class;2016;18980;Automatic;25207;Petrol;125;51,4;2,0;mercedes
11950; GLC Class;2017;26980;Automatic;26234;Diesel;145;56,5;2,1;mercedes
11951; GLC Class;2016;23680;Automatic;29071;Diesel;125;56,5;2,1;mercedes
11952; CLA Class;2017;29280;Automatic;20990;Petrol;145;40,9;2,0;mercedes
11953; E Class;2019;23480;Automatic;18810;Petrol;145;42,2;2,0;mercedes
11954; E Class;2018;25980;Automatic;12155;Diesel;145;58,9;2,0;mercedes
11955; V Class;2018;35480;Automatic;13737;Diesel;145;45,6;2,1;mercedes
11956; GLA Class;2015;16280;Automatic;26166;Diesel;125;55,4;2,1;mercedes
11957; A Class;2018;18680;Automatic;20000;Diesel;145;65,7;1,5;mercedes
11958; CLS Class;2016;19480;Automatic;30744;Diesel;125;57,7;2,1;mercedes
11959; GLC Class;2017;26989;Automatic;28037;Diesel;125;56,5;2,1;mercedes
11960; C Class;2017;21980;Automatic;41539;Diesel;30;65,7;2,1;mercedes
11961; A Class;2017;14680;Automatic;42151;Diesel;145;74,3;1,5;mercedes
11962; E Class;2018;25980;Automatic;7832;Diesel;145;58,9;2,0;mercedes
11963; C Class;2016;32980;Automatic;18389;Petrol;300;34,0;3,0;mercedes
11964; C Class;2019;22980;Automatic;11287;Diesel;145;58,9;1,6;mercedes
11965; C Class;2016;17480;Automatic;23109;Petrol;125;52,3;2,0;mercedes
11966; E Class;2017;16989;Automatic;66069;Diesel;20;72,4;2,0;mercedes
11967; C Class;2017;22980;Automatic;26844;Diesel;150;58,9;2,1;mercedes
11968; B Class;2017;16280;Automatic;10954;Diesel;20;68,9;1,5;mercedes
11969; A Class;2019;22480;Automatic;9460;Petrol;150;28,5;1,3;mercedes
11970; A Class;2019;22350;Manual;4194;Petrol;150;28,5;1,3;mercedes
11971; E Class;2019;26980;Automatic;6311;Diesel;145;61,4;2,0;mercedes
11972; A Class;2017;14480;Automatic;46434;Diesel;20;74,3;1,5;mercedes
11973; B Class;2016;13000;Manual;21496;Petrol;125;49,6;1,6;mercedes
11974; CLA Class;2017;18980;Manual;26662;Diesel;30;65,7;2,1;mercedes
11975; C Class;2017;20880;Automatic;19752;Petrol;145;48,7;2,0;mercedes
11976; E Class;2018;23480;Automatic;13520;Diesel;145;61,4;2,0;mercedes
11977; GLA Class;2016;16580;Automatic;61356;Diesel;125;56,5;2,1;mercedes
11978; CLA Class;2019;28680;Automatic;3128;Petrol;145;40,9;2,0;mercedes
11979; B Class;2019;26480;Automatic;8247;Diesel;145;54,3;2,0;mercedes
11980; C Class;2017;22280;Automatic;25023;Diesel;145;65,7;2,1;mercedes
11981; A Class;2017;16290;Manual;15720;Diesel;150;68,9;1,5;mercedes
11982; C Class;2016;17000;Automatic;68429;Diesel;30;64,2;2,1;mercedes
11983; GLA Class;2017;30480;Automatic;15922;Petrol;150;38,2;2,0;mercedes
11984; C Class;2017;23966;Automatic;29540;Petrol;205;40,9;2,0;mercedes
11985; A Class;2019;20290;Automatic;8607;Diesel;145;65,7;1,5;mercedes
11986; A Class;2019;24989;Automatic;4765;Diesel;145;67,3;1,5;mercedes
11987; A Class;2018;20280;Automatic;15677;Petrol;145;53,3;1,3;mercedes
11988; E Class;2019;25780;Automatic;5978;Diesel;145;67,3;2,0;mercedes
11989; V Class;2019;39580;Automatic;5322;Diesel;145;45,6;2,0;mercedes
11990; A Class;2019;32995;Automatic;7000;Petrol;145;35,3;2,0;mercedes
11991; C Class;2014;16995;Automatic;31000;Diesel;30;64,2;2,1;mercedes
11992; C Class;2016;19995;Automatic;29000;Diesel;125;60,1;2,1;mercedes
11993; GLC Class;2018;28995;Automatic;15000;Diesel;150;56,5;2,1;mercedes
11994; C Class;2012;8495;Automatic;51564;Petrol;160;43,5;1,8;mercedes
11995;220;2018;19995;Automatic;9814;Diesel;145;61,4;2,0;mercedes
11996;200;2018;19495;Manual;15113;Diesel;145;64,2;2,2;mercedes
11997; C Class;2013;22948;Automatic;39000;Petrol;570;23,5;6,2;mercedes
11998; E Class;2015;16495;Automatic;36400;Diesel;125;56,5;2,1;mercedes
11999; SL CLASS;2005;6995;Automatic;80543;Petrol;325;24,1;3,7;mercedes
12000; E Class;2016;17995;Automatic;34000;Diesel;20;72,4;2,0;mercedes
12001; C Class;2011;7995;Automatic;62000;Diesel;145;56,5;2,1;mercedes
12002; A Class;2018;20495;Automatic;18000;Petrol;145;53,3;1,3;mercedes
12003; GLC Class;2018;28995;Automatic;9500;Diesel;150;56,5;2,1;mercedes
12004; E Class;2010;5995;Automatic;121000;Diesel;300;39,8;3,0;mercedes
12005; GLC Class;2016;24995;Automatic;36000;Diesel;125;56,5;2,1;mercedes
12006; A Class;2017;14500;Semi-Auto;21754;Diesel;150;74,3;1,5;mercedes
12007; E Class;2009;4700;Automatic;133000;Diesel;330;34,9;3,0;mercedes
12008; A Class;2010;1350;Manual;116126;Diesel;145;54,3;2,0;mercedes
12009; A Class;2007;1800;Automatic;84000;Petrol;200;42,8;1,5;mercedes
12010; S Class;2002;6995;Automatic;24000;Petrol;570;21,1;5,0;mercedes
12011; S Class;1999;5995;Automatic;34000;Petrol;145;24,6;3,2;mercedes
12012; S Class;2001;4495;Automatic;66000;Petrol;570;24,6;3,2;mercedes
12013; SLK;2008;7495;Automatic;58000;Petrol;330;29,7;3,0;mercedes
12014; A Class;2017;17495;Semi-Auto;21000;Diesel;150;74,3;1,5;mercedes
12015; A Class;2016;13295;Semi-Auto;42400;Diesel;20;74,3;1,5;mercedes
12016; E Class;2016;17995;Automatic;39980;Diesel;30;65,7;2,0;mercedes
12017; E Class;2014;7995;Automatic;154000;Diesel;30;58,9;2,1;mercedes
12018; C Class;2008;3995;Automatic;123000;Diesel;265;42,2;2,1;mercedes
12019; C Class;2015;11500;Automatic;62000;Diesel;30;64,2;2,1;mercedes
12020; GLA Class;2015;16490;Automatic;18601;Diesel;30;62,8;2,1;mercedes
12021; C Class;2018;16500;Automatic;31942;Petrol;150;50,4;2,0;mercedes
12022; C Class;2018;20000;Automatic;11870;Petrol;145;48,7;2,0;mercedes
12023; C Class;2018;22000;Automatic;19825;Diesel;145;67,3;2,1;mercedes
12024; GLC Class;2016;22800;Automatic;38797;Diesel;125;56,5;2,1;mercedes
12025; A Class;2017;15200;Semi-Auto;13774;Diesel;150;74,3;1,5;mercedes
12026; GLC Class;2017;23800;Automatic;59879;Diesel;145;56,5;2,1;mercedes
12027; A Class;2018;18200;Automatic;10669;Diesel;145;65,7;1,5;mercedes
12028; CL Class;2016;17000;Semi-Auto;48240;Diesel;125;58,9;2,1;mercedes
12029; GLA Class;2018;19500;Semi-Auto;22873;Diesel;150;64,2;2,1;mercedes
12030; A Class;2019;20700;Automatic;11709;Petrol;145;53,3;1,3;mercedes
12031; CL Class;2017;18300;Semi-Auto;40684;Diesel;145;58,9;2,1;mercedes
12032; E Class;2018;21500;Automatic;31281;Diesel;145;72,4;2,0;mercedes
12033; A Class;2018;16600;Semi-Auto;19825;Diesel;145;74,3;1,5;mercedes
12034; A Class;2018;18000;Automatic;12124;Diesel;150;65,7;1,5;mercedes
12035; E Class;2018;18600;Automatic;50711;Diesel;145;72,4;2,0;mercedes
12036; GLC Class;2017;27700;Automatic;16907;Diesel;150;56,5;2,1;mercedes
12037; C Class;2018;23800;Automatic;13485;Petrol;150;47,1;2,0;mercedes
12038; C Class;2017;16800;Automatic;35180;Diesel;30;64,2;2,1;mercedes
12039; E Class;2018;24000;Automatic;14648;Diesel;145;67,3;2,0;mercedes
12040; A Class;2018;21390;Automatic;9571;Petrol;145;53,3;1,3;mercedes
12041; A Class;2019;18480;Automatic;17820;Diesel;150;65,7;1,5;mercedes
12042; A Class;2020;29480;Automatic;2033;Petrol;145;28,5;1,3;mercedes
12043; GLE Class;2016;36980;Automatic;11087;Diesel;300;39,2;3,0;mercedes
12044; C Class;2019;54980;Automatic;9155;Petrol;145;27,2;4,0;mercedes
12045; A Class;2016;17980;Automatic;38144;Diesel;20;68,9;2,1;mercedes
12046; A Class;2016;15480;Automatic;30202;Diesel;20;74,3;1,5;mercedes
12047; C Class;2017;19290;Automatic;17601;Petrol;150;49,6;2,0;mercedes
12048; C Class;2014;9000;Manual;52000;Diesel;20;64,2;2,1;mercedes
12049; GLC Class;2017;25800;Automatic;35872;Diesel;145;56,5;2,1;mercedes
12050; E Class;2011;7490;Manual;89000;Diesel;160;52,3;2,1;mercedes
12051; E Class;2018;20300;Automatic;26692;Diesel;145;72,4;2,0;mercedes
12052; SL CLASS;2016;16400;Automatic;45823;Diesel;30;70,6;2,1;mercedes
12053; C Class;2016;20500;Automatic;16801;Diesel;20;67,3;2,1;mercedes
12054; CL Class;2016;20500;Semi-Auto;32626;Petrol;200;41,5;2,0;mercedes
12055; E Class;2018;21500;Automatic;32131;Diesel;145;72,4;2,0;mercedes
12056; B Class;2018;17000;Automatic;16002;Petrol;145;51,4;1,6;mercedes
12057; GLA Class;2019;19750;Automatic;14049;Petrol;150;44,8;1,6;mercedes
12058; A Class;2016;14800;Manual;31623;Diesel;20;68,9;1,5;mercedes
12059; CLA Class;2018;18400;Automatic;32197;Petrol;145;52,3;1,6;mercedes
12060; C Class;2017;14500;Automatic;31559;Diesel;30;65,7;2,1;mercedes
12061; C Class;2017;18500;Automatic;38082;Diesel;150;61,4;2,1;mercedes
12062; C Class;2008;3995;Automatic;104000;Diesel;210;42,2;2,1;mercedes
12063; M Class;2011;7995;Automatic;131000;Diesel;555;31,0;3,0;mercedes
12064; CL Class;2018;17500;Automatic;22742;Diesel;145;67,3;2,1;mercedes
12065; E Class;2018;22500;Automatic;32521;Diesel;145;67,3;2,0;mercedes
12066; GLA Class;2016;16700;Automatic;44930;Diesel;125;56,5;2,1;mercedes
12067; GLE Class;2016;25000;Automatic;36098;Diesel;205;47,9;2,1;mercedes
12068; E Class;2017;21500;Automatic;29138;Diesel;30;65,7;2,0;mercedes
12069; CLA Class;2017;16600;Manual;35580;Petrol;150;48,7;1,6;mercedes
12070; E Class;2015;13950;Automatic;85000;Diesel;125;61,4;2,1;mercedes
12071; A Class;2014;9688;Manual;71000;Diesel;125;62,8;1,8;mercedes
12072; M Class;1970;24999;Automatic;14000;Diesel;305;39,2;0,0;mercedes
12073; A Class;2014;10788;Manual;65000;Diesel;20;72,4;1,5;mercedes
12074; A Class;2014;11988;Semi-Auto;52000;Diesel;20;68,9;2,1;mercedes
12075; C Class;2016;18200;Automatic;42000;Diesel;20;68,9;2,1;mercedes
12076; E Class;2013;17495;Automatic;27000;Diesel;200;45,6;3,0;mercedes
12077; E Class;2015;17495;Automatic;32000;Diesel;145;55,4;2,1;mercedes
12078; E Class;2013;13995;Automatic;39000;Diesel;160;52,3;2,1;mercedes
12079; C Class;2017;18000;Automatic;32408;Diesel;30;61,4;2,1;mercedes
12080; GLA Class;2014;13900;Manual;22118;Diesel;30;62,8;2,1;mercedes
12081; GLA Class;2016;18500;Automatic;31478;Diesel;125;56,5;2,1;mercedes
12082; GLA Class;2018;18450;Manual;16701;Diesel;150;64,2;2,1;mercedes
12083; C Class;2018;18500;Automatic;28248;Diesel;150;64,2;2,1;mercedes
12084; A Class;2016;12600;Manual;21572;Diesel;20;72,4;1,5;mercedes
12085; C Class;2017;19700;Automatic;29516;Diesel;125;58,9;2,1;mercedes
12086; A Class;2016;12000;Manual;33469;Diesel;0;80,7;1,5;mercedes
12087; E Class;2017;19000;Automatic;44784;Diesel;20;67,3;2,0;mercedes
12088; E Class;2017;19500;Automatic;33652;Diesel;150;67,3;2,0;mercedes
12089; C Class;2017;17500;Automatic;34476;Diesel;30;64,2;1,6;mercedes
12090; E Class;2017;20000;Automatic;21067;Diesel;30;65,7;2,0;mercedes
12091; C Class;2017;20500;Automatic;24624;Diesel;150;60,1;2,1;mercedes
12092; GLA Class;2016;17800;Automatic;47977;Diesel;125;56,5;2,1;mercedes
12093; C Class;2016;17000;Automatic;29947;Diesel;30;61,4;2,1;mercedes
12094; A Class;2016;14250;Manual;33660;Diesel;30;62,8;2,1;mercedes
12095; C Class;2016;13850;Automatic;77814;Other;0;134,5;2,0;mercedes
12096; C Class;2017;16900;Automatic;37004;Diesel;30;61,4;2,1;mercedes
12097; A Class;2017;12700;Manual;21692;Petrol;125;52,3;1,6;mercedes
12098; E Class;2017;18700;Automatic;28396;Diesel;20;67,3;2,0;mercedes
12099; C Class;2017;24280;Automatic;14161;Diesel;145;58,9;2,1;mercedes
12100; C Class;2019;28180;Automatic;11487;Diesel;145;57,7;2,0;mercedes
12101; E Class;2019;25780;Automatic;7580;Diesel;145;67,3;2,0;mercedes
12102; E Class;2015;16480;Automatic;42967;Diesel;125;58,9;2,1;mercedes
12103; A Class;2017;28980;Automatic;24906;Petrol;145;40,9;2,0;mercedes
12104; GLA Class;2019;24980;Automatic;10636;Petrol;150;36,2;1,6;mercedes
12105; C Class;2017;17890;Automatic;45437;Hybrid;0;134,5;2,0;mercedes
12106; GLA Class;2019;24980;Automatic;9910;Petrol;150;36,2;1,6;mercedes
12107; E Class;2017;18600;Automatic;40337;Diesel;145;72,4;2,0;mercedes
12108; E Class;2018;19000;Automatic;32951;Diesel;145;72,4;2,0;mercedes
12109; E Class;2018;19000;Automatic;32489;Diesel;145;72,4;2,0;mercedes
12110; GLA Class;2017;17000;Automatic;26424;Diesel;30;64,2;2,1;mercedes
