;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
3842; Tucson;2017;16499;Manual;17955;Petrol;145;38,7;1,6;hyundai
3843; I20;2017;9499;Manual;8474;Petrol;145;58,9;1,2;hyundai
3844; I30;2019;23995;Manual;1853;Petrol;145;34,0;2,0;hyundai
3845; I10;2020;13595;Manual;545;Petrol;145;51,4;1,2;hyundai
3846; I30;2020;15495;Manual;2936;Petrol;145;45,6;1,0;hyundai
3847; I20;2018;12354;Automatic;24448;Petrol;150;45,6;1,4;hyundai
3848; I10;2015;4495;Manual;42910;Petrol;20;60,1;1,0;hyundai
3849; I20;2018;9995;Automatic;31676;Petrol;150;45,6;1,4;hyundai
3850; Tucson;2019;15494;Manual;13299;Petrol;145;34,9;1,6;hyundai
3851; Kona;2019;15795;Manual;11345;Petrol;145;44,1;1,0;hyundai
3852; I20;2019;11499;Manual;4264;Petrol;145;47,9;1,0;hyundai
3853; I10;2015;6499;Manual;37254;Petrol;30;57,6;1,2;hyundai
3854; Ioniq;2017;13299;Automatic;12790;Hybrid;0;78,5;1,6;hyundai
3855; I20;2019;12490;Manual;310;Petrol;145;46,3;1,2;hyundai
3856; I10;2017;7590;Manual;15772;Petrol;30;57,6;1,2;hyundai
3857; I10;2017;7299;Manual;15088;Petrol;145;60,1;1,0;hyundai
3858; I20;2017;9299;Manual;6299;Petrol;145;58,9;1,2;hyundai
3859; I30;2017;11399;Manual;30067;Petrol;145;44,8;1,6;hyundai
3860; Kona;2018;14999;Manual;5880;Petrol;145;52,3;1,0;hyundai
3861; Kona;2018;14499;Manual;13410;Petrol;145;52,3;1,0;hyundai
3862; I30;2019;16999;Manual;1775;Petrol;145;42,2;1,4;hyundai
3863; I10;2018;9699;Manual;11606;Petrol;145;57,7;1,2;hyundai
3864; I10;2019;8495;Manual;9487;Petrol;145;60,1;1,0;hyundai
3865; I10;2018;9499;Semi-Auto;9963;Petrol;150;47,9;1,2;hyundai
3866; Tucson;2019;18995;Semi-Auto;12141;Petrol;150;36,2;1,6;hyundai
3867; Kona;2019;16995;Manual;6250;Petrol;145;44,1;1,0;hyundai
3868; Tucson;2019;20995;Manual;4661;Petrol;145;34,9;1,6;hyundai
3869; Tucson;2018;15499;Manual;7894;Petrol;145;34,9;1,6;hyundai
3870; I10;2018;9633;Manual;7804;Petrol;145;57,7;1,2;hyundai
3871; Tucson;2016;13999;Manual;21262;Diesel;30;61,7;1,7;hyundai
3872; Tucson;2017;14430;Semi-Auto;34870;Diesel;125;57,6;1,7;hyundai
3873; I10;2018;7990;Manual;31375;Petrol;150;60,1;1,0;hyundai
3874; I30;2018;11780;Manual;12955;Petrol;145;52,3;1,4;hyundai
3875; Ioniq;2018;18890;Automatic;13826;Hybrid;135;78,5;1,6;hyundai
3876; Tucson;2019;23980;Semi-Auto;80;Petrol;145;36,2;1,6;hyundai
3877; Tucson;2019;18390;Manual;7064;Petrol;145;34,9;1,6;hyundai
3878; Tucson;2017;13290;Manual;17936;Diesel;30;61,7;1,7;hyundai
3879; Kona;2020;19290;Manual;984;Petrol;145;44,1;1,0;hyundai
3880; IX20;2014;5999;Manual;41960;Petrol;125;50,4;1,4;hyundai
3881; I10;2017;7299;Manual;15422;Petrol;20;60,1;1,0;hyundai
3882; Tucson;2018;16999;Manual;4203;Petrol;145;38,7;1,6;hyundai
3883; I20;2018;9999;Manual;12271;Petrol;145;58,9;1,2;hyundai
3884; I20;2014;6199;Manual;16059;Petrol;30;57,6;1,2;hyundai
3885; I10;2014;6399;Manual;30553;Petrol;20;60,1;1,0;hyundai
3886; I10;2015;7699;Manual;13076;Petrol;30;57,6;1,2;hyundai
3887; I10;2017;8855;Manual;10392;Petrol;145;57,7;1,2;hyundai
3888; Tucson;2018;15314;Manual;14653;Petrol;145;34,9;1,6;hyundai
3889; I20;2019;14990;Manual;2439;Petrol;145;46,3;1,0;hyundai
3890; I10;2019;11990;Semi-Auto;3531;Petrol;145;47,9;1,2;hyundai
3891; Tucson;2019;16990;Manual;5004;Petrol;145;34,9;1,6;hyundai
3892; IX20;2017;9490;Manual;12836;Petrol;145;50,4;1,4;hyundai
3893; I20;2017;9990;Manual;16012;Petrol;30;55,4;1,2;hyundai
3894; I20;2015;8290;Manual;27823;Petrol;125;51,4;1,4;hyundai
3895; I20;2020;12990;Manual;2500;Petrol;145;46,3;1,2;hyundai
3896; Tucson;2020;22990;Semi-Auto;4250;Petrol;145;36,2;1,6;hyundai
3897; I10;2020;12990;Manual;2000;Petrol;145;53,3;1,0;hyundai
3898; I10;2017;7622;Manual;31189;Petrol;145;57,7;1,2;hyundai
3899; Kona;2019;15539;Manual;11488;Petrol;145;44,1;1,0;hyundai
3900; I30;2019;13990;Manual;4000;Petrol;145;45,6;1,0;hyundai
3901; Santa Fe;2019;29490;Automatic;13100;Diesel;145;39,8;2,2;hyundai
3902; Tucson;2016;13888;Manual;16422;Diesel;30;61,7;1,7;hyundai
3903; I20;2019;13557;Automatic;2251;Petrol;150;49,6;1,0;hyundai
3904; I20;2018;12492;Automatic;10751;Petrol;150;49,6;1,0;hyundai
3905; Tucson;2019;18588;Semi-Auto;18731;Petrol;145;36,2;1,6;hyundai
3906; I10;2017;10490;Semi-Auto;14346;Petrol;150;47,9;1,2;hyundai
3907; I30;2017;11238;Semi-Auto;29820;Petrol;150;51,4;1,4;hyundai
3908; I30;2018;11365;Manual;22503;Petrol;150;52,3;1,4;hyundai
3909; I10;2018;12562;Semi-Auto;7487;Petrol;145;47,9;1,2;hyundai
3910; IX20;2017;9781;Manual;12803;Petrol;125;50,4;1,4;hyundai
3911; IX20;2016;9338;Manual;16039;Diesel;30;64,2;1,6;hyundai
3912; I30;2018;12892;Manual;11748;Petrol;145;52,3;1,4;hyundai
3913; I10;2017;7603;Manual;29488;Petrol;145;60,1;1,0;hyundai
3914; IX20;2017;10247;Manual;4817;Petrol;125;50,4;1,4;hyundai
3915; Santa Fe;2013;15739;Semi-Auto;25976;Diesel;260;41,5;2,2;hyundai
3916; I10;2014;6441;Manual;23346;Petrol;30;57,6;1,2;hyundai
3917; Tucson;2018;17490;Semi-Auto;13133;Petrol;145;36,2;1,6;hyundai
3918; Ioniq;2018;17990;Semi-Auto;12050;Hybrid;135;78,5;1,6;hyundai
3919; I10;2018;12499;Semi-Auto;8056;Petrol;145;47,9;1,2;hyundai
3920; I10;2018;8250;Manual;9843;Petrol;145;60,1;1,0;hyundai
3921; Kona;2019;22990;Semi-Auto;1527;Petrol;150;34,0;1,6;hyundai
3922; IX20;2015;9990;Automatic;21900;Petrol;165;43,5;1,6;hyundai
3923; I20;2017;9990;Manual;24042;Petrol;30;55,4;1,2;hyundai
3924; I20;2015;11290;Automatic;18784;Petrol;165;42,2;1,4;hyundai
3925; I20;2019;11680;Manual;3084;Petrol;150;47,9;1,0;hyundai
3926; Tucson;2017;14924;Semi-Auto;27080;Diesel;125;57,6;1,7;hyundai
3927; Tucson;2017;13740;Manual;25972;Diesel;30;61,7;1,7;hyundai
3928; Tucson;2017;12355;Manual;25948;Petrol;160;44,8;1,6;hyundai
3929; Tucson;2018;14690;Manual;15759;Petrol;145;44,8;1,6;hyundai
3930; Tucson;2019;17096;Manual;2684;Petrol;145;34,9;1,6;hyundai
3931; Tucson;2017;13539;Manual;16190;Petrol;160;44,8;1,6;hyundai
3932; Tucson;2016;12990;Manual;21159;Diesel;30;61,7;1,7;hyundai
3933; Tucson;2017;13490;Manual;12380;Petrol;150;44,8;1,6;hyundai
3934; Tucson;2018;15229;Manual;17267;Petrol;150;34,9;1,6;hyundai
3935; I10;2018;9297;Semi-Auto;17356;Petrol;150;47,9;1,2;hyundai
3936; Tucson;2017;16457;Semi-Auto;27911;Diesel;125;57,6;1,7;hyundai
3937; Santa Fe;2016;18797;Semi-Auto;26317;Diesel;240;42,8;2,2;hyundai
3938; Tucson;2017;15299;Semi-Auto;21700;Diesel;150;57,6;1,7;hyundai
3939; I800;2019;18985;Manual;4266;Diesel;145;31,7;2,5;hyundai
3940; Tucson;2018;18599;Semi-Auto;5728;Petrol;145;36,2;1,6;hyundai
3941; I10;2018;7985;Manual;15682;Petrol;145;57,7;1,2;hyundai
3942; I20;2015;7361;Manual;25730;Diesel;20;68,9;1,4;hyundai
3943; Tucson;2019;17571;Manual;3737;Petrol;145;34,9;1,6;hyundai
3944; Tucson;2017;13871;Manual;13206;Petrol;160;44,8;1,6;hyundai
3945; Tucson;2017;13894;Manual;10172;Petrol;160;44,8;1,6;hyundai
3946; Tucson;2017;13745;Manual;25895;Diesel;30;61,7;1,7;hyundai
3947; Kona;2019;17622;Manual;3624;Petrol;145;44,1;1,0;hyundai
3948; Tucson;2017;15728;Semi-Auto;14937;Diesel;125;57,6;1,7;hyundai
3949; Ioniq;2019;16786;Automatic;11848;Hybrid;135;78,5;1,6;hyundai
3950; Ioniq;2019;17560;Automatic;4581;Hybrid;135;78,5;1,6;hyundai
3951; Ioniq;2018;14811;Automatic;27318;Hybrid;135;78,5;1,6;hyundai
3952; IX20;2017;9628;Automatic;27918;Petrol;145;43,5;1,6;hyundai
3953; Ioniq;2018;15544;Automatic;37101;Hybrid;135;78,5;1,6;hyundai
3954; I20;2018;10362;Automatic;30424;Petrol;145;45,6;1,4;hyundai
3955; Tucson;2017;13790;Manual;25198;Diesel;150;61,7;1,7;hyundai
3956; I20;2018;10990;Manual;8701;Petrol;150;47,9;1,0;hyundai
3957; I10;2018;7690;Manual;10819;Petrol;150;60,1;1,0;hyundai
3958; Tucson;2017;14590;Manual;30085;Diesel;150;61,4;1,7;hyundai
3959; I30;2016;9250;Semi-Auto;27000;Diesel;20;72,4;1,6;hyundai
3960; Tucson;2017;13666;Manual;18465;Diesel;30;61,7;1,7;hyundai
3961; Tucson;2017;13771;Manual;5877;Diesel;30;61,7;1,7;hyundai
3962; Tucson;2018;13752;Manual;29000;Petrol;145;34,9;1,6;hyundai
3963; Tucson;2016;13182;Manual;27283;Diesel;30;61,7;1,7;hyundai
3964; Tucson;2017;15258;Semi-Auto;8526;Diesel;145;57,6;1,7;hyundai
3965; Tucson;2017;15127;Semi-Auto;11353;Diesel;145;57,6;1,7;hyundai
3966; I20;2018;8463;Manual;21199;Petrol;145;58,9;1,2;hyundai
3967; Tucson;2019;18967;Semi-Auto;10120;Petrol;145;36,2;1,6;hyundai
3968; I20;2019;11340;Manual;3686;Petrol;150;46,3;1,2;hyundai
3969; I10;2019;8590;Manual;3103;Petrol;150;60,1;1,0;hyundai
3970; Tucson;2018;17390;Manual;13421;Diesel;150;48,7;1,6;hyundai
3971; Ioniq;2018;17700;Automatic;11333;Hybrid;135;78,5;1,6;hyundai
3972; Tucson;2017;13100;Manual;23855;Diesel;30;61,7;1,7;hyundai
3973; I10;2018;10100;Semi-Auto;667;Petrol;145;47,9;1,2;hyundai
3974; Tucson;2017;12300;Manual;49691;Diesel;30;61,7;1,7;hyundai
3975; I20;2016;7490;Manual;34000;Petrol;30;55,4;1,2;hyundai
3976; IX35;2014;7599;Manual;70352;Diesel;150;53,3;1,7;hyundai
3977; I10;2017;6990;Manual;22305;Petrol;150;60,1;1,0;hyundai
3978; Tucson;2019;15692;Manual;15623;Petrol;150;35,3;1,6;hyundai
3979; Tucson;2017;18799;Automatic;21477;Diesel;145;47,1;2,0;hyundai
3980; I800;2016;12000;Automatic;55088;Diesel;330;33,6;2,5;hyundai
3981; I20;2017;8591;Manual;18600;Petrol;145;58,9;1,2;hyundai
3982; Kona;2018;18995;Semi-Auto;7769;Petrol;145;42,2;1,6;hyundai
3983; Tucson;2019;16922;Manual;4292;Petrol;145;34,9;1,6;hyundai
3984; I20;2019;15702;Automatic;835;Petrol;145;49,6;1,0;hyundai
3985; Tucson;2019;19642;Semi-Auto;2837;Petrol;145;36,2;1,6;hyundai
3986; Tucson;2016;8988;Manual;87146;Petrol;160;44,8;1,6;hyundai
3987; Tucson;2017;15236;Semi-Auto;19651;Diesel;125;57,6;1,7;hyundai
3988; Tucson;2018;14853;Manual;21505;Diesel;145;61,7;1,7;hyundai
3989; Kona;2017;12823;Manual;26301;Petrol;145;52,3;1,0;hyundai
3990; Santa Fe;2019;33992;Semi-Auto;7130;Diesel;145;39,2;2,2;hyundai
3991; Tucson;2019;15692;Manual;15299;Petrol;150;35,3;1,6;hyundai
3992; I20;2019;9962;Manual;15344;Petrol;150;46,3;1,2;hyundai
3993; I10;2015;5690;Manual;25731;Petrol;20;60,1;1,0;hyundai
3994; Tucson;2018;15990;Manual;10117;Petrol;150;34,9;1,6;hyundai
3995; Ioniq;2017;16491;Automatic;20257;Hybrid;140;78,5;1,6;hyundai
3996; I30;2018;12891;Manual;3789;Petrol;150;45,6;1,0;hyundai
3997; I10;2017;5992;Manual;26921;Petrol;145;60,1;1,0;hyundai
3998; Tucson;2017;12990;Manual;36000;Diesel;150;61,7;1,7;hyundai
3999; I10;2016;6990;Manual;6539;Petrol;20;60,1;1,0;hyundai
4000; Ioniq;2017;17149;Automatic;10329;Hybrid;135;78,5;1,6;hyundai
4001; Tucson;2020;24999;Semi-Auto;1475;Petrol;145;36,2;1,6;hyundai
4002; I10;2017;6991;Manual;22012;Petrol;20;60,1;1,0;hyundai
4003; IX20;2016;9191;Manual;14600;Petrol;125;50,4;1,4;hyundai
4004; Ioniq;2020;20999;Automatic;8000;Hybrid;140;62,8;1,6;hyundai
4005; Santa Fe;2018;30699;Semi-Auto;10958;Diesel;145;39,2;2,2;hyundai
4006; Tucson;2017;17999;Semi-Auto;23986;Diesel;125;57,6;1,7;hyundai
4007; Ioniq;2019;16699;Automatic;3827;Hybrid;135;78,5;1,6;hyundai
4008; Tucson;2017;17399;Semi-Auto;30345;Diesel;125;57,6;1,7;hyundai
4009; Santa Fe;2019;33999;Semi-Auto;6697;Diesel;145;39,2;2,2;hyundai
4010; I30;2019;14699;Manual;16673;Diesel;145;60,1;1,6;hyundai
4011; I10;2019;8649;Manual;8483;Petrol;145;60,1;1,0;hyundai
4012; I20;2019;9699;Manual;14051;Petrol;145;46,3;1,2;hyundai
4013; Kona;2019;15292;Manual;11088;Petrol;150;44,1;1,0;hyundai
4014; Tucson;2019;15792;Manual;13725;Petrol;150;35,3;1,6;hyundai
4015; I30;2018;12190;Semi-Auto;30709;Petrol;150;51,4;1,4;hyundai
4016; I30;2018;12790;Semi-Auto;28851;Petrol;150;51,4;1,4;hyundai
4017; I10;2017;10591;Semi-Auto;14097;Petrol;150;47,9;1,2;hyundai
4018; Santa Fe;2015;18992;Semi-Auto;11673;Diesel;265;41,5;2,2;hyundai
4019; I10;2015;6090;Manual;11166;Petrol;30;57,6;1,2;hyundai
4020; I20;2016;7900;Manual;29981;Petrol;30;58,9;1,2;hyundai
4021; Tucson;2018;14499;Manual;20455;Petrol;150;44,8;1,6;hyundai
4022; I10;2017;6790;Manual;30946;Petrol;150;57,7;1,2;hyundai
4023; Tucson;2016;13500;Manual;18504;Diesel;30;61,7;1,7;hyundai
4024; Tucson;2018;15300;Manual;7669;Petrol;150;35,3;1,6;hyundai
4025; IX20;2016;7695;Manual;18146;Petrol;125;50,4;1,4;hyundai
4026; IX20;2017;9995;Automatic;19500;Petrol;160;43,5;1,6;hyundai
4027; I10;2017;6695;Manual;43638;Petrol;150;57,7;1,2;hyundai
4028; Kona;2018;15295;Manual;5104;Petrol;145;44,1;1,0;hyundai
4029; Santa Fe;2019;31269;Automatic;9970;Diesel;145;39,2;2,2;hyundai
4030; Kona;2019;13799;Manual;8155;Petrol;145;44,1;1,0;hyundai
4031; Kona;2019;14195;Manual;2779;Petrol;145;44,1;1,0;hyundai
4032; Santa Fe;2019;33999;Semi-Auto;2847;Diesel;145;39,2;2,2;hyundai
4033; IX20;2017;8899;Manual;22880;Petrol;145;50,4;1,4;hyundai
4034; Santa Fe;2019;33999;Semi-Auto;3735;Diesel;145;39,2;2,2;hyundai
4035; Tucson;2017;16499;Manual;15506;Petrol;145;38,7;1,6;hyundai
4036; Kona;2019;13799;Manual;7925;Petrol;145;44,1;1,0;hyundai
4037; I10;2019;9995;Manual;10000;Petrol;145;57,6;1,2;hyundai
4038; IX35;2014;6890;Manual;94870;Diesel;145;53,3;1,7;hyundai
4039; I30;2014;7420;Automatic;43057;Diesel;160;51,4;1,6;hyundai
4040; I30;2014;6925;Manual;46845;Diesel;0;74,3;1,6;hyundai
4041; I10;2018;8795;Manual;7374;Petrol;145;57,7;1,2;hyundai
4042; Tucson;2017;14995;Manual;35791;Diesel;145;54,3;2,0;hyundai
4043; Tucson;2018;17695;Semi-Auto;17952;Petrol;150;36,2;1,6;hyundai
4044; I10;2020;12795;Manual;822;Petrol;145;53,3;1,0;hyundai
4045; Kona;2020;22495;Automatic;2064;Hybrid;135;52,3;1,6;hyundai
4046; Ioniq;2020;20995;Automatic;1669;Hybrid;135;62,8;1,6;hyundai
4047; Santa Fe;2019;32495;Semi-Auto;2880;Diesel;145;39,8;2,2;hyundai
4048; Tucson;2019;18195;Semi-Auto;17470;Petrol;145;36,2;1,6;hyundai
4049; Tucson;2019;18245;Semi-Auto;16923;Petrol;145;36,2;1,6;hyundai
4050; Kona;2019;13995;Manual;15507;Petrol;150;44,1;1,0;hyundai
4051; I20;2018;9995;Automatic;30239;Petrol;150;45,6;1,4;hyundai
4052; Kona;2019;13995;Manual;13192;Petrol;150;44,1;1,0;hyundai
4053; I20;2017;9995;Automatic;29592;Petrol;150;45,6;1,4;hyundai
4054; I10;2017;7495;Manual;8438;Petrol;150;60,1;1,0;hyundai
4055; Tucson;2017;15295;Semi-Auto;19942;Diesel;125;57,6;1,7;hyundai
4056; Tucson;2019;17995;Manual;5812;Petrol;150;34,9;1,6;hyundai
4057; Tucson;2016;12495;Manual;29293;Diesel;30;61,7;1,7;hyundai
4058; Santa Fe;2017;21499;Semi-Auto;28847;Diesel;240;42,8;2,2;hyundai
4059; I20;2019;10699;Manual;7015;Petrol;150;46,3;1,2;hyundai
4060; Tucson;2018;15190;Manual;8557;Petrol;145;44,8;1,6;hyundai
4061; Tucson;2017;15790;Semi-Auto;7497;Diesel;145;57,6;1,7;hyundai
4062; I800;2016;14300;Automatic;51446;Diesel;325;33,6;2,5;hyundai
4063; I40;2016;9500;Semi-Auto;59335;Diesel;125;56,5;1,7;hyundai
4064; I10;2019;8645;Manual;8607;Petrol;145;60,1;1,0;hyundai
4065; Tucson;2019;18595;Semi-Auto;12328;Petrol;145;36,2;1,6;hyundai
4066; Tucson;2019;18395;Semi-Auto;15487;Petrol;145;36,2;1,6;hyundai
4067; Tucson;2019;16495;Manual;10736;Petrol;145;34,9;1,6;hyundai
4068; I10;2018;9795;Semi-Auto;32449;Petrol;145;47,9;1,2;hyundai
4069; Tucson;2019;20995;Manual;6549;Petrol;145;34,9;1,6;hyundai
4070; I20;2018;8645;Manual;9888;Petrol;145;55,4;1,2;hyundai
4071; I10;2017;7499;Manual;17677;Petrol;150;57,7;1,2;hyundai
4072; I20;2019;11149;Manual;10876;Petrol;150;46,3;1,2;hyundai
4073; Tucson;2019;25499;Semi-Auto;4899;Petrol;145;35,8;1,6;hyundai
4074; Tucson;2019;22499;Semi-Auto;20430;Petrol;150;35,8;1,6;hyundai
4075; Tucson;2018;14949;Manual;8225;Petrol;150;44,8;1,6;hyundai
4076; IX20;2017;10399;Automatic;17736;Petrol;150;43,5;1,6;hyundai
4077; Tucson;2018;17999;Semi-Auto;13554;Petrol;150;36,2;1,6;hyundai
4078; Tucson;2019;17449;Manual;3774;Petrol;150;34,9;1,6;hyundai
4079; I10;2018;10399;Manual;3796;Petrol;150;57,6;1,2;hyundai
4080; Kona;2019;13591;Manual;15575;Petrol;145;44,1;1,0;hyundai
4081; Ioniq;2019;19538;Automatic;7603;Hybrid;135;78,5;1,6;hyundai
4082; Santa Fe;2016;17390;Manual;10200;Diesel;200;46,3;2,2;hyundai
4083; I10;2018;8591;Manual;7057;Petrol;145;57,7;1,2;hyundai
4084; Tucson;2018;12790;Manual;11580;Petrol;145;44,8;1,6;hyundai
4085; IX20;2017;9499;Manual;22880;Petrol;145;50,4;1,4;hyundai
4086; I20;2019;11499;Manual;3609;Petrol;145;46,3;1,2;hyundai
4087; I30;2018;12549;Manual;8676;Petrol;145;45,6;1,0;hyundai
4088; Tucson;2019;22591;Semi-Auto;3500;Diesel;145;47,1;1,6;hyundai
4089; Santa Fe;2019;33791;Semi-Auto;5117;Diesel;145;39,2;2,2;hyundai
4090; Ioniq;2019;18695;Automatic;8300;Hybrid;135;78,5;1,6;hyundai
4091; Ioniq;2017;17749;Automatic;7955;Hybrid;135;78,5;1,6;hyundai
4092; Kona;2019;21495;Semi-Auto;1026;Petrol;145;37,7;1,6;hyundai
4093; I10;2017;7249;Manual;28500;Petrol;150;60,1;1,0;hyundai
4094; I30;2020;17999;Manual;6000;Diesel;150;60,1;1,6;hyundai
4095; Tucson;2020;24749;Semi-Auto;6000;Petrol;150;36,2;1,6;hyundai
4096; I30;2020;25999;Manual;6000;Petrol;150;34,0;2,0;hyundai
4097; I10;2020;13949;Semi-Auto;6000;Petrol;150;52,3;1,2;hyundai
4098; I20;2020;13749;Manual;6000;Petrol;150;46,3;1,2;hyundai
4099; I800;2019;18499;Manual;15997;Diesel;150;31,7;2,5;hyundai
4100; I10;2019;8549;Manual;8483;Petrol;145;60,1;1,0;hyundai
4101; I10;2019;8549;Manual;8084;Petrol;145;60,1;1,0;hyundai
4102; Kona;2018;13649;Manual;10761;Petrol;145;44,1;1,0;hyundai
4103; I30;2019;14999;Manual;16673;Diesel;145;60,1;1,6;hyundai
4104; Tucson;2018;14999;Manual;15450;Petrol;150;35,3;1,6;hyundai
4105; I10;2019;10349;Semi-Auto;16605;Petrol;150;47,9;1,2;hyundai
4106; Ioniq;2019;21999;Automatic;9767;Hybrid;140;78,5;1,6;hyundai
4107; Ioniq;2019;18695;Automatic;8021;Hybrid;135;78,5;1,6;hyundai
4108; Ioniq;2019;18695;Automatic;8245;Hybrid;135;78,5;1,6;hyundai
4109; Santa Fe;2018;20749;Manual;17452;Diesel;145;47,1;2,2;hyundai
4110; Tucson;2018;15549;Manual;9056;Diesel;145;61,7;1,7;hyundai
4111; Kona;2019;13849;Manual;10384;Petrol;145;44,1;1,0;hyundai
4112; Ioniq;2017;15999;Automatic;23700;Hybrid;135;78,5;1,6;hyundai
4113; Tucson;2017;16729;Semi-Auto;24163;Diesel;125;57,6;1,7;hyundai
4114; I20;2017;7749;Manual;17772;Petrol;150;55,4;1,2;hyundai
4115; Santa Fe;2020;36999;Semi-Auto;6000;Diesel;150;39,2;2,2;hyundai
4116; Tucson;2018;15992;Manual;7390;Petrol;145;34,9;1,6;hyundai
4117; I10;2019;10495;Semi-Auto;7077;Petrol;145;47,9;1,2;hyundai
4118; I800;2019;18499;Manual;13312;Diesel;150;31,7;2,5;hyundai
4119; Kona;2018;13799;Manual;8361;Petrol;145;44,1;1,0;hyundai
4120; Tucson;2019;17749;Manual;19450;Diesel;145;48,7;1,6;hyundai
4121; I20;2018;10499;Manual;23607;Petrol;145;62,8;1,0;hyundai
4122; Santa Fe;2017;21849;Semi-Auto;26385;Diesel;235;42,8;2,2;hyundai
4123; Tucson;2017;14799;Manual;36303;Diesel;30;61,4;1,7;hyundai
4124; Tucson;2017;14749;Manual;18777;Diesel;145;61,7;1,7;hyundai
4125; I10;2018;7849;Manual;12653;Petrol;145;57,7;1,2;hyundai
4126; Kona;2020;15499;Manual;6000;Petrol;150;44,1;1,0;hyundai
4127; Tucson;2019;26995;Manual;10;Hybrid;145;47,9;1,6;hyundai
4128; Kona;2019;22995;Semi-Auto;10;Petrol;145;37,7;1,6;hyundai
4129; I10;2018;9495;Semi-Auto;8392;Petrol;145;47,9;1,2;hyundai
4130; I10;2019;9995;Semi-Auto;8205;Petrol;150;47,9;1,2;hyundai
4131; Ioniq;2019;19981;Automatic;9950;Hybrid;135;78,5;1,6;hyundai
4132; Ioniq;2019;18695;Automatic;17378;Hybrid;135;78,5;1,6;hyundai
4133; Ioniq;2019;18695;Automatic;17212;Hybrid;135;78,5;1,6;hyundai
4134; Ioniq;2019;18695;Automatic;2760;Hybrid;135;78,5;1,6;hyundai
4135; Ioniq;2019;18695;Automatic;9562;Hybrid;135;78,5;1,6;hyundai
4136; Tucson;2017;13949;Manual;29572;Diesel;125;58,9;2,0;hyundai
4137; Ioniq;2017;14999;Automatic;28836;Hybrid;0;78,5;1,6;hyundai
4138; Ioniq;2019;19999;Automatic;8732;Hybrid;135;62,8;1,6;hyundai
4139; Santa Fe;2019;33949;Semi-Auto;6982;Diesel;145;39,2;2,2;hyundai
4140; I20;2020;13999;Manual;6000;Petrol;150;47,9;1,0;hyundai
4141; Tucson;2020;28499;Semi-Auto;8000;Hybrid;150;50,4;1,6;hyundai
4142; I30;2018;10349;Manual;12098;Petrol;150;57,7;1,0;hyundai
4143; Tucson;2018;14499;Manual;20455;Petrol;150;44,8;1,6;hyundai
4144; IX35;2014;10499;Manual;27410;Diesel;165;51,4;2,0;hyundai
4145; I30;2018;10349;Manual;13164;Petrol;150;57,7;1,0;hyundai
4146; I20;2017;8493;Automatic;46443;Petrol;145;45,6;1,4;hyundai
4147; Tucson;2019;21452;Semi-Auto;4371;Diesel;145;47,1;1,6;hyundai
4148; Ioniq;2017;14403;Automatic;17391;Hybrid;135;78,5;1,6;hyundai
4149; Tucson;2018;14938;Manual;8681;Petrol;145;44,8;1,6;hyundai
4150; Tucson;2018;16672;Semi-Auto;31792;Petrol;145;39,8;1,6;hyundai
4151; I10;2016;7997;Manual;10500;Petrol;30;57,6;1,2;hyundai
4152; Ioniq;2016;13685;Automatic;13695;Hybrid;0;78,5;1,6;hyundai
4153; Santa Fe;2018;18495;Manual;27410;Diesel;145;47,1;2,2;hyundai
4154; Tucson;2019;18395;Semi-Auto;10610;Petrol;145;36,2;1,6;hyundai
4155; Kona;2019;14995;Manual;13240;Petrol;145;44,1;1,0;hyundai
4156; Santa Fe;2019;31995;Semi-Auto;130;Diesel;145;42,8;2,2;hyundai
4157; Kona;2019;22995;Semi-Auto;10;Petrol;145;37,7;1,6;hyundai
4158; Tucson;2019;17695;Manual;7330;Petrol;145;34,9;1,6;hyundai
4159; Kona;2019;18695;Semi-Auto;21750;Petrol;145;34,0;1,6;hyundai
4160; Kona;2019;19995;Semi-Auto;10;Petrol;145;37,7;1,6;hyundai
4161; Tucson;2019;16995;Manual;1430;Petrol;150;34,9;1,6;hyundai
4162; I30;2016;7995;Manual;28290;Petrol;145;48,7;1,4;hyundai
4163; Tucson;2017;12995;Manual;35160;Diesel;30;61,7;1,7;hyundai
4164; Kona;2019;13599;Manual;12273;Petrol;145;44,1;1,0;hyundai
4165; I10;2017;9624;Semi-Auto;8154;Petrol;145;47,9;1,2;hyundai
4166; I30;2014;7924;Automatic;33080;Diesel;160;51,4;1,6;hyundai
4167; Tucson;2018;17750;Semi-Auto;8300;Petrol;150;39,8;1,6;hyundai
4168; I800;2018;16299;Manual;33887;Diesel;145;31,7;2,5;hyundai
4169; Santa Fe;2019;33999;Semi-Auto;6697;Diesel;150;39,2;2,2;hyundai
4170; Kona;2019;15695;Manual;6380;Petrol;145;44,1;1,0;hyundai
4171; Kona;2019;14995;Manual;12560;Petrol;145;44,1;1,0;hyundai
4172; Ioniq;2019;21995;Automatic;10200;Hybrid;135;78,5;1,6;hyundai
4173; I30;2019;19495;Manual;350;Petrol;145;42,2;1,4;hyundai
4174; I30;2019;20495;Semi-Auto;350;Petrol;145;46,3;1,4;hyundai
4175; Tucson;2019;23695;Manual;90;Petrol;145;34,9;1,6;hyundai
4176; I10;2017;6795;Manual;16739;Petrol;20;60,1;1,0;hyundai
4177; Tucson;2017;16995;Manual;21431;Diesel;145;58,9;2,0;hyundai
